depth_dir_mean_deg,depth_dir_std_deg,depth_edge_contrast_max,depth_edge_contrast_mean,depth_edge_contrast_median,depth_edge_contrast_min,depth_edge_contrast_std,depth_edge_width_cv,depth_edge_width_max,depth_edge_width_mean,depth_edge_width_median,depth_edge_width_min,depth_edge_width_p25,depth_edge_width_p75,depth_edge_width_range,depth_edge_width_std,depth_num_dir_samples,depth_num_measurements,filename,label,lighting_Yn_iqr,lighting_Yn_median,lighting_boundary_angle_std_iqr,lighting_boundary_angle_std_median,lighting_boundary_mrl_iqr,lighting_boundary_mrl_median,lighting_comp_area_iqr,lighting_comp_area_median,lighting_image_brightness_iqr,lighting_image_median_brightness,lighting_num_components_total,lighting_num_components_usable,lighting_ring_to_area_iqr,lighting_ring_to_area_median,lighting_sr_confidence,lighting_sr_dist_mean,lighting_sr_dist_median,lighting_sr_dist_p75,lighting_sr_iqr_iqr,lighting_sr_iqr_median,lighting_sr_kurtosis_iqr,lighting_sr_kurtosis_median,lighting_sr_log_ratio_iqr,lighting_sr_log_ratio_spread,lighting_sr_median_iqr,lighting_sr_median_median,lighting_sr_num_inliers,lighting_sr_skew_iqr,lighting_sr_skew_median,lighting_umbra_frac_iqr,lighting_umbra_frac_median,lighting_usable_frac,texture_L_in_mean,texture_L_in_std,texture_L_out_mean,texture_L_out_std,texture_boundary_frac,texture_chi2_count,texture_chi2_mean,texture_chi2_p25,texture_chi2_p50,texture_chi2_p75,texture_chi2_std,texture_comp_area_p90,texture_comp_peri2_over_area_p50,texture_contrast_shadow_vs_non,texture_lbp_entropy_in,texture_lbp_entropy_out,texture_mask_frac,texture_normal_angle_std,texture_normal_mrl,texture_num_shadow_components,texture_share_high_chi2,texture_share_low_chi2
174.5789172417613,12.934495404532736,240.79998779296875,56.326942443847656,38.20000076293945,5.0,48.71156692504883,0.9108285136937444,18.19999885559082,5.038989067077637,3.1844444274902344,0.05405426025390625,1.11505126953125,8.641249656677246,18.145944595336914,4.589654922485352,15,2579,10-edited.jpg,1,0.07454006373882294,0.17470920085906982,0.30106258392333984,3.058908462524414,0.012217842042446136,0.009307283908128738,20692.5,3344.0,0.42092546820640564,0.31029510498046875,9,8,0.4018765687942505,0.5430797934532166,1.0,3.851710796356201,4.20610237121582,4.740409851074219,0.42376279830932617,0.6586540341377258,3.750958204269409,5.143435478210449,1.5494801998138428,3.157947301864624,1.5494801998138428,-2.9080045223236084,8,0.6220511198043823,-1.860799789428711,0.0983051285147667,0.14361564815044403,0.8888888888888888,11.611751176272895,8.256422389047675,109.99263697889972,59.82906682211822,0.06357304368892837,27,0.13094449043273926,0.07979889959096909,0.11423800140619278,0.1428147256374359,0.06613793224096298,119.0,14.171113571317877,0.8944315511507196,3.8735871705068803,3.1265329591895945,0.12815418988398072,3.4344872065741567,0.002744337705071302,619,0.25925925925925924,0.25925925925925924
172.52188848091745,19.017610933099828,241.0,55.64823532104492,35.20000076293945,5.0,49.83241271972656,0.8983312985083108,17.845001220703125,5.0433478355407715,3.335635185241699,0.052631378173828125,1.1276640892028809,8.532773971557617,17.792369842529297,4.53059720993042,16,2720,10.jpg,0,0.06473660469055176,0.17217609286308289,0.36066222190856934,3.0148959159851074,0.017742808908224106,0.010621307417750359,19536.5,2704.0,0.4241080582141876,0.29991546273231506,13,11,0.47204944491386414,0.4700284004211426,1.0,5.603821754455566,5.340807914733887,6.89518928527832,0.2522891163825989,0.5063619613647461,3.4667012691497803,5.0112810134887695,1.6820331811904907,4.593517303466797,1.6820331811904907,-2.5234360694885254,11,0.6106406450271606,-1.8919163942337036,0.13169395923614502,0.1484784185886383,0.8461538461538461,11.907031090736423,8.230100011858474,109.92912419377058,60.11733822790587,0.06866402864141699,31,0.14293670654296875,0.08425653725862503,0.12861186265945435,0.17035621404647827,0.07350635528564453,102.0,13.322118953396982,0.8916844642423193,3.8745299187069144,3.129121218481205,0.13534751944870657,3.803640754358006,0.0007207429595901943,661,0.25806451612903225,0.25806451612903225
157.02662131260382,34.17336379348667,203.1999969482422,48.58089065551758,34.0,5.0,40.617252349853516,0.8841688907073845,17.980562210083008,5.127763748168945,3.635798454284668,0.0526580810546875,1.225698471069336,8.453020095825195,17.92790412902832,4.533809185028076,12,2292,11-edited.jpg,1,0.042441993951797485,0.19946442544460297,0.17054057121276855,2.828747510910034,0.008451889269053936,0.01829805225133896,6074.0,5239.0,0.21320794522762299,0.3574248254299164,14,13,0.3365340232849121,0.34712356328964233,0.9230769230769231,4.5778489112854,4.220569133758545,5.8719801902771,0.44480061531066895,0.6103321313858032,6.583926200866699,5.340630054473877,0.9980189800262451,3.4436004161834717,1.218132734298706,-3.0469305515289307,12,0.8289053440093994,-1.7637627124786377,0.08116509020328522,0.17704826593399048,0.9285714285714286,9.732628631292544,9.119408766234132,102.68672259880863,37.88581204605442,0.05137870921769227,25,0.1610672026872635,0.1197209507226944,0.14305052161216736,0.20457883179187775,0.05564840883016586,128.8,11.725483294760721,0.9052201755962398,3.8011635594973683,3.6658590195165375,0.12814233725250673,3.1746331056577675,0.006478268390003823,383,0.28,0.28
157.02523118149654,34.172737073695075,203.1999969482422,49.46726608276367,35.20000076293945,5.0,40.78645706176758,0.8682553097483396,17.980562210083008,5.249408721923828,3.892500400543213,0.05684232711791992,1.2833337783813477,8.572142601013184,17.92371940612793,4.557826995849609,12,2349,11.jpg,0,0.04629671573638916,0.19946442544460297,0.23134183883666992,2.8354971408843994,0.012006033211946487,0.017951564863324165,6022.0,3619.0,0.2160891592502594,0.3574248254299164,15,15,0.3640049397945404,0.34712356328964233,1.0,5.138679504394531,4.243527889251709,6.753257751464844,0.569780707359314,0.5915770530700684,6.170194625854492,1.689616084098816,1.225968360900879,4.29808235168457,1.225968360900879,-2.7272956371307373,15,0.7890565395355225,-1.4226804971694946,0.10240677744150162,0.17704826593399048,1.0,9.81106276281257,9.190994563384335,102.62274449320513,38.01927663782025,0.05228024634804296,27,0.1603424996137619,0.1199687123298645,0.13965782523155212,0.19622750580310822,0.0554354153573513,128.7,11.65685408422236,0.9043967912214727,3.8023454528941576,3.66475240731986,0.1304232198299995,3.2233359864177955,0.005543507722956128,404,0.25925925925925924,0.25925925925925924
171.95597233667183,24.979570975495584,197.39999389648438,42.871543884277344,31.099998474121094,5.0,35.87035369873047,0.8761481472948324,18.342544555664062,5.463871479034424,4.460649490356445,0.04631614685058594,0.8819506168365479,9.289583206176758,18.296228408813477,4.787160873413086,5,1764,12-edited.jpg,1,0.06330940127372742,0.2669406533241272,0.5151572227478027,3.051177978515625,0.02753240242600441,0.00951440166682005,22355.0,10050.0,0.19143006205558777,0.36873143911361694,7,5,0.2429468035697937,0.4418416917324066,1.0,8.89112663269043,8.56686782836914,13.085073471069336,0.38156867027282715,0.9987668991088867,11.912158966064453,1.8581085205078125,1.9790914058685303,2.5300145149230957,1.9790914058685303,-3.606175661087036,5,1.8032443523406982,-1.3242924213409424,0.09400099515914917,0.14862681925296783,0.7142857142857143,21.020948396669688,19.904069458232943,96.41822209931689,34.89350259351904,0.04442018995098039,16,0.15209287405014038,0.10753701627254486,0.14844655990600586,0.19060838222503662,0.04919598251581192,324.2999999999997,8.187672605271686,0.7819815723525958,4.03632659219957,3.2032197602606765,0.09291513480392156,2.862378291426696,0.01662803954814842,150,0.25,0.25
166.0115403128757,19.308784416128145,205.40000915527344,42.81998825073242,28.799999237060547,5.0,37.29580307006836,0.8027195824750997,17.354713439941406,5.845869064331055,5.241539001464844,0.07999992370605469,1.2848258018493652,9.751310348510742,17.27471351623535,4.692593574523926,4,1871,12.jpg,0,0.06238088011741638,0.24921202659606934,0.7698612213134766,2.800771713256836,0.09623076766729355,0.020116236060857773,50604.5,18360.5,0.17369958758354187,0.3586251139640808,6,6,0.4464338719844818,0.3782666325569153,1.0,3.5308403968811035,3.641964912414551,4.938396453857422,0.8892332911491394,0.7644608020782471,8.990206718444824,6.180426120758057,2.0580787658691406,4.044369220733643,2.0580787658691406,-2.3524250984191895,6,1.679060935974121,-1.566535472869873,0.13484525680541992,0.16809067130088806,1.0,33.8569181059353,16.49874506188565,103.72465071655573,27.941870568586733,0.0407952028773484,10,0.12833288311958313,0.09885465353727341,0.13830631971359253,0.15569357573986053,0.046469803899526596,158.79999999999995,9.74264058028104,0.6735885004612523,3.258115629196084,2.877860994616612,0.2147520277822064,2.2860222707363995,0.07331701634391294,143,0.3,0.3
173.10681911039592,12.68785692494605,225.0,69.19023132324219,54.19999694824219,5.0,52.28816223144531,1.0025752019526353,18.309999465942383,4.267867088317871,2.251091480255127,0.03012979030609131,0.8999999761581421,6.853605270385742,18.279869079589844,4.278857707977295,8,3317,13-edited.jpg,1,0.025023534893989563,0.22444593906402588,0.3455650806427002,2.6025242805480957,0.022672481834888458,0.033974844962358475,13220.75,11335.0,0.4536169767379761,0.3267257511615753,6,6,0.3832645118236542,0.34233158826828003,1.0,6.928072452545166,7.673659801483154,10.415422439575195,0.4330254793167114,0.5581955909729004,2.180655002593994,2.9933395385742188,1.014493703842163,2.8659346103668213,1.014493703842163,-2.8378067016601562,6,0.4273495674133301,-1.5368832349777222,0.11085037887096405,0.1809794306755066,1.0,14.674490795575919,9.486247275514966,111.94385780453658,53.157480582384586,0.07091437383183177,27,0.11520739644765854,0.09429659694433212,0.10362277179956436,0.13193735480308533,0.03944002464413643,155.90000000000003,16.14025950123096,0.8689120425873579,3.4132473492063116,3.838549762120195,0.32231617569850085,3.244169203695311,0.0051822815931563656,352,0.25925925925925924,0.25925925925925924
177.06028685829608,10.943268692017012,225.39999389648438,70.5686264038086,55.79999923706055,5.0,53.09235763549805,1.018203282243151,18.13222312927246,4.201173305511475,2.1878576278686523,0.033750057220458984,0.899346113204956,6.660844802856445,18.098472595214844,4.277648448944092,8,3092,13.jpg,0,0.02105778455734253,0.22274717688560486,0.3269233703613281,2.6317100524902344,0.02163955383002758,0.0313364714384079,13221.75,11328.0,0.44834408164024353,0.32209962606430054,6,6,0.39371830224990845,0.3469155430793762,1.0,5.159339904785156,5.898478031158447,6.764915466308594,0.41925162076950073,0.5337536334991455,3.6654915809631348,2.8011982440948486,0.9358987808227539,2.885308265686035,0.9358987808227539,-2.8355793952941895,6,0.4556248188018799,-1.5835530757904053,0.11010616272687912,0.1812930405139923,1.0,14.442713575904598,9.37570263690436,111.96511066698918,53.12723276962511,0.06962957629432288,25,0.11621210724115372,0.09200908988714218,0.12281964719295502,0.1314225196838379,0.03658318147063255,194.5,16.057891250904607,0.871007009586516,3.341905628697428,3.708943592989141,0.3271118531385661,3.17151768769157,0.006542636543320569,316,0.28,0.28
4.079737751012961,30.965260414514578,242.0,52.19449996948242,38.69999694824219,5.0,44.112545013427734,0.9526611150978949,17.42658233642578,4.786836624145508,3.1965832710266113,0.032173871994018555,0.7475705146789551,8.104723930358887,17.3944091796875,4.560233116149902,5,1526,14-edited.jpg,1,0.1180800199508667,0.3062337636947632,0.0757291316986084,3.1371641159057617,0.0016460968181490898,0.007314457092434168,31921.5,3210.0,0.22375935316085815,0.3948991298675537,5,4,0.06869545578956604,0.46834683418273926,1.0,3.9730613231658936,3.666621208190918,4.652049541473389,0.39296337962150574,0.3093954920768738,1.464977741241455,0.8313203454017639,0.5015575885772705,1.057970404624939,0.5015575885772705,-2.4055368900299072,4,0.6753150224685669,-0.8684781193733215,0.020604074001312256,0.14448845386505127,0.8,19.367357620738016,13.52858368463249,110.86291826674443,39.66625116427958,0.07850865628163992,20,0.14771045744419098,0.1263744831085205,0.14102284610271454,0.17426346242427826,0.028993280604481697,57.69999999999999,7.77123605614824,0.8253035483023976,4.398353924070438,4.5183257821638225,0.17010189836645287,3.314299008763172,0.004117406510446798,474,0.25,0.25
46.29331398010253,51.278590929854026,238.1999969482422,51.79902267456055,38.99999237060547,5.0,44.087310791015625,0.9807187927168368,17.918149948120117,4.845677852630615,2.9833550453186035,0.030434727668762207,0.7032763957977295,8.66997241973877,17.887714385986328,4.752247333526611,2,1426,14.jpg,0,0.09470385313034058,0.3018931448459625,0.347198486328125,2.990417242050171,0.01809803768992424,0.01143147423863411,26174.0,4033.0,0.2334386110305786,0.39222827553749084,6,5,0.19093632698059082,0.4150756299495697,1.0,4.016324996948242,3.946518898010254,4.521563529968262,0.4003407955169678,0.49073952436447144,2.042504072189331,0.7283652424812317,0.45511555671691895,1.513555645942688,0.45511555671691895,-2.5305118560791016,5,0.5536758303642273,-0.9361056089401245,0.033252447843551636,0.15001240372657776,0.8333333333333334,18.76587930518691,13.472229037002048,110.66450799903194,39.676867749857365,0.07399531315455746,23,0.13403508067131042,0.1165044754743576,0.12677571177482605,0.1414133608341217,0.03177329897880554,84.20000000000016,7.54901381110699,0.8304254862292746,4.253855070231247,4.349585188722137,0.1793317649637186,3.1093700022454343,0.00795291590093144,385,0.2608695652173913,0.2608695652173913
